"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://pickleoem.com/blog/importing-pickleball-nets","text/html; charset=utf-8","200","OK","Indexable","","Pickleball Net Import: HTS 9506.99 & USAPA Specs","48","456","Avoid surprise duty bills importing pickleball nets. Learn HTS 9506.99 codes, USAPA specs, and mixed-container loading to hit 35% margins. Get your guide.","154","956","","0","How to Import Pickleball Nets from China","40","Pickleball Net Import Specifications","36","HS Codes and Import Duties","26","","","","https://pickleoem.com/blog/importing-pickleball-nets","","","","","","114189","3019","17.969","2","","1","1","0","6.250","24","9","0","5","4","0","","","","","6253b29d1df7780e85f805d22f465b47","1.413","","","","","1.1","https://pickleoem.com/blog/importing-pickleball-nets","2026-05-01 22:27:09"
"https://pickleoem.com/products?cat=PADDLE","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Products | OEM Pickleball Factory — Paddles & Balls Wholesale","61","560","Full catalog of USAPA-approved pickleball paddles (T700 carbon fiber) and outdoor balls. MOQ 1000 pcs. DDP shipping to Philippines & Southeast Asia.","148","933","","0","Paddles & Balls","15","Pro Carbon Series A","19","Elite Power Paddle","18","","","","https://pickleoem.com/products","","","","","","107046","444","3.585","2","","18","15","0","93.750","22","9","0","2","1","0","","","","","6d4b6343b8850fb7a00049c44ee3d7da","0.585","","","","","1.1","https://pickleoem.com/products?cat=PADDLE","2026-05-01 22:27:09"
"https://pickleoem.com/_next/image?url=%2Fproducts%2F16.png&w=1920&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","641706","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.471","Fri, 01 May 2026 14:14:44 GMT","","","","1.1","https://pickleoem.com/_next/image?url=%2Fproducts%2F16.png&w=1920&q=75","2026-05-01 22:27:10"
"https://pickleoem.com/_next/image?url=%2Fproducts%2F19.png&w=1920&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","197945","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.846","Fri, 01 May 2026 09:40:49 GMT","","","","1.1","https://pickleoem.com/_next/image?url=%2Fproducts%2F19.png&w=1920&q=75","2026-05-01 22:27:09"
"https://pickleoem.com/products?cat=BALL","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Products | OEM Pickleball Factory — Paddles & Balls Wholesale","61","560","Full catalog of USAPA-approved pickleball paddles (T700 carbon fiber) and outdoor balls. MOQ 1000 pcs. DDP shipping to Philippines & Southeast Asia.","148","933","","0","Paddles & Balls","15","Pro Carbon Series A","19","Elite Power Paddle","18","","","","https://pickleoem.com/products","","","","","","107046","444","3.585","2","","18","15","0","93.750","22","9","0","2","1","0","","","","","6d4b6343b8850fb7a00049c44ee3d7da","1.167","","","","","1.1","https://pickleoem.com/products?cat=BALL","2026-05-01 22:27:08"
"https://pickleoem.com/_next/image?url=%2Fproducts%2F17.png&w=1920&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","808370","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.589","Fri, 01 May 2026 14:14:44 GMT","","","","1.1","https://pickleoem.com/_next/image?url=%2Fproducts%2F17.png&w=1920&q=75","2026-05-01 22:27:10"
"https://pickleoem.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fhm6skjpo%2Fproduction%2Fe248056fed7e1b6d7f5768102f7ffbb3dded10ac-1200x800.jpg&w=1920&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","85617","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.710","Sat, 25 Apr 2026 03:57:19 GMT","","","","1.1","https://pickleoem.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fhm6skjpo%2Fproduction%2Fe248056fed7e1b6d7f5768102f7ffbb3dded10ac-1200x800.jpg&w=1920&q=75","2026-05-01 22:27:10"
"https://pickleoem.com/_next/image?url=%2Fproducts%2F9.png&w=1920&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","465515","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.574","Fri, 01 May 2026 14:14:43 GMT","","","","1.1","https://pickleoem.com/_next/image?url=%2Fproducts%2F9.png&w=1920&q=75","2026-05-01 22:27:10"
"https://pickleoem.com/_next/image?url=%2Fproducts%2F14.png&w=1920&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","102657","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.644","Tue, 31 Mar 2026 07:14:29 GMT","","","","1.1","https://pickleoem.com/_next/image?url=%2Fproducts%2F14.png&w=1920&q=75","2026-05-01 22:27:11"
"https://pickleoem.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fhm6skjpo%2Fproduction%2F80a56f0bec638005aa18a8fee260d26e2e5e53cc-1200x801.jpg&w=1920&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","71392","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.345","Thu, 30 Apr 2026 03:40:44 GMT","","","","1.1","https://pickleoem.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fhm6skjpo%2Fproduction%2F80a56f0bec638005aa18a8fee260d26e2e5e53cc-1200x801.jpg&w=1920&q=75","2026-05-01 22:27:11"
"https://pickleoem.com/blog/custom-paddle-moq-pricing","text/html; charset=utf-8","200","OK","Indexable","","Custom Paddle MOQ Pricing: True OEM Cost Breakdown","50","502","Avoid wraps on generic blanks. True custom paddle MOQ pricing starts at $18 FOB for 500 units with full structural control. Request your cost breakdown.","152","952","","0","OEM Pickleball Net Frame Material Options","41","Custom Paddle MOQ Pricing Tiers","31","Thermoformed vs Hot-Pressed Costs","33","","","","https://pickleoem.com/blog/custom-paddle-moq-pricing","","","","","","122584","3178","17.601","2","","2","2","0","12.500","24","9","0","6","5","0","","","","","5d9c9aed1952e16f1606945c369359c8","0.882","","","","","1.1","https://pickleoem.com/blog/custom-paddle-moq-pricing","2026-05-01 22:27:10"
"https://pickleoem.com/blog/pickleball-grip-tape-bulk","text/html; charset=utf-8","200","OK","Indexable","","Pickleball Grip Tape Bulk: FOB Costs, MOQs & Margins","52","482","Cheap grips fail and waste labor. See the true FOB costs for pickleball grip tape bulk, from PU vs. silicone pricing to retail markups. Get a quote now.","152","907","","0","Custom Pickleball Grip Tape Bulk Pricing","40","Bulk Grip Tape Cost Benchmarks","30","PU vs Silicone: Price and Lifespan","34","","","","https://pickleoem.com/blog/pickleball-grip-tape-bulk","","","","","","138757","3695","18.011","2","","2","2","0","12.500","24","9","0","5","4","0","","","","","dc957657cb96798b42b6511118b62ca8","1.681","","","","","1.1","https://pickleoem.com/blog/pickleball-grip-tape-bulk","2026-05-01 22:27:10"
"https://pickleoem.com/_next/image?url=%2Fproducts%2F11.png&w=1920&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","327506","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.414","Fri, 01 May 2026 09:40:49 GMT","","","","1.1","https://pickleoem.com/_next/image?url=%2Fproducts%2F11.png&w=1920&q=75","2026-05-01 22:27:12"
"https://pickleoem.com/_next/image?url=%2Fproducts%2F6.png&w=1920&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","421281","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.111","Fri, 01 May 2026 09:45:47 GMT","","","","1.1","https://pickleoem.com/_next/image?url=%2Fproducts%2F6.png&w=1920&q=75","2026-05-01 22:27:12"
"https://pickleoem.com/_next/static/chunks/01kxwegp3mbnp.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.827","Fri, 01 May 2026 01:43:24 GMT","","","","1.1","https://pickleoem.com/_next/static/chunks/01kxwegp3mbnp.js","2026-05-01 22:27:12"
"https://pickleoem.com/_next/static/chunks/0zthw~7o3451s.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.939","Fri, 01 May 2026 01:43:24 GMT","","","","1.1","https://pickleoem.com/_next/static/chunks/0zthw~7o3451s.js","2026-05-01 22:27:12"
"https://pickleoem.com/blog/custom-printed-pickleball-balls-oem-guide","text/html; charset=utf-8","200","OK","Indexable","","Custom Printed Balls: B2B OEM Sourcing Guide","44","420","Learn how to source custom printed balls for wholesale. Compare pad vs UV printing, USAPA approval steps, MOQs, and plate fees for distributors. View catalog.","158","992","","0","Custom Printed Pickleball Balls OEM Guide","41","Pad Printing vs UV Printing","27","USAPA Approval For Custom Balls","31","","","","https://pickleoem.com/blog/custom-printed-pickleball-balls-oem-guide","","","","","","112515","2872","16.921","2","","1","1","0","6.250","25","10","0","5","4","0","","","","","7ee29c1418a638c360220f8e4c27a4e9","1.385","","","","","1.1","https://pickleoem.com/blog/custom-printed-pickleball-balls-oem-guide","2026-05-01 22:27:12"
"https://pickleoem.com/_next/image?url=%2Fproducts%2F3.png&w=1920&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","132788","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.791","Fri, 01 May 2026 09:40:49 GMT","","","","1.1","https://pickleoem.com/_next/image?url=%2Fproducts%2F3.png&w=1920&q=75","2026-05-01 22:27:12"
"https://pickleoem.com/_next/static/chunks/0~r4z~ruhf06u.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.816","Fri, 01 May 2026 14:14:45 GMT","","","","1.1","https://pickleoem.com/_next/static/chunks/0~r4z~ruhf06u.js","2026-05-01 22:27:13"
"https://pickleoem.com/_next/image?url=%2Fgallery%2Fgallery_1.jpg&w=1920&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","104908","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.850","Tue, 14 Apr 2026 04:59:44 GMT","","","","1.1","https://pickleoem.com/_next/image?url=%2Fgallery%2Fgallery_1.jpg&w=1920&q=75","2026-05-01 22:27:13"
"https://pickleoem.com/products?cat=BUNDLE","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Products | OEM Pickleball Factory — Paddles & Balls Wholesale","61","560","Full catalog of USAPA-approved pickleball paddles (T700 carbon fiber) and outdoor balls. MOQ 1000 pcs. DDP shipping to Philippines & Southeast Asia.","148","933","","0","Paddles & Balls","15","Pro Carbon Series A","19","Elite Power Paddle","18","","","","https://pickleoem.com/products","","","","","","107046","444","3.585","2","","15","15","0","93.750","22","9","0","2","1","0","","","","","6d4b6343b8850fb7a00049c44ee3d7da","0.810","","","","","1.1","https://pickleoem.com/products?cat=BUNDLE","2026-05-01 22:27:13"
"https://pickleoem.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fhm6skjpo%2Fproduction%2F4bf4496250dcc662bc141d3eb36f4b258331a18f-1200x703.jpg&w=1920&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","41972","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.819","Sat, 25 Apr 2026 03:51:59 GMT","","","","1.1","https://pickleoem.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fhm6skjpo%2Fproduction%2F4bf4496250dcc662bc141d3eb36f4b258331a18f-1200x703.jpg&w=1920&q=75","2026-05-01 22:27:13"
"https://pickleoem.com/_next/image?url=%2Fgallery%2Fgallery_14.jpg&w=1920&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","55956","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.992","Tue, 14 Apr 2026 04:59:44 GMT","","","","1.1","https://pickleoem.com/_next/image?url=%2Fgallery%2Fgallery_14.jpg&w=1920&q=75","2026-05-01 22:27:13"
"https://pickleoem.com/_next/static/chunks/0vsam_mz67p.p.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.375","Fri, 01 May 2026 14:14:52 GMT","","","","1.1","https://pickleoem.com/_next/static/chunks/0vsam_mz67p.p.js","2026-05-01 22:27:19"
